species,region,map,method,time,qualification
SPECIES_ABRA,HOENN,MAP_GRANITE_CAVE_1F,land_mons,TIME_DAY,table presence; access not verified
SPECIES_DUNSPARCE,KANTO,MAP_SEAFOAM_ISLANDS_1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_ELECTRIKE,HNS_UNCLASSIFIED,MAP_PONI_CAVE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_ELECTRIKE,HOENN,MAP_ROUTE110,land_mons,TIME_DAY,table presence; access not verified
SPECIES_ELECTRIKE,HOENN,MAP_ROUTE118,land_mons,TIME_DAY,table presence; access not verified
SPECIES_ELECTRODE,HOENN,MAP_NEW_MAUVILLE_INSIDE,land_mons,TIME_DAY,table presence; access not verified
SPECIES_ELECTRODE,KANTO,MAP_CERULEAN_CAVE_1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_ELECTRODE,KANTO,MAP_CERULEAN_CAVE_1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_ELECTRODE,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_ELECTRODE,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_ELECTRODE,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_ELECTRODE,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_FARFETCHD,JOHTO,MAP_ROUTE43_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_FARFETCHD,JOHTO,MAP_ROUTE47_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_FARFETCHD,JOHTO,MAP_ROUTE48_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_FLAAFFY,JOHTO,MAP_ROUTE43_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_FLAAFFY,JOHTO,MAP_ROUTE43_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_FORRETRESS,HNS_UNCLASSIFIED,MAP_ROUTE50_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_FORRETRESS,JOHTO,MAP_MT_SILVER_MOUNTAIN_SIDE_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_FORRETRESS,JOHTO,MAP_MT_SILVER_MOUNTAIN_SIDE_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_FORRETRESS,JOHTO,MAP_MT_SILVER_OUTSIDE_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_FORRETRESS,JOHTO,MAP_MT_SILVER_OUTSIDE_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_FORRETRESS,JOHTO,MAP_ROUTE28_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_FORRETRESS,JOHTO,MAP_ROUTE28_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,HNS_UNCLASSIFIED,MAP_SINJOH_RUINS_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HNS_UNCLASSIFIED,MAP_SINJOH_RUINS_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,HNS_UNCLASSIFIED,MAP_SNOWSWEPT_CAVERN_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HOENN,MAP_GRANITE_CAVE_1F,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HOENN,MAP_GRANITE_CAVE_B2F,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HOENN,MAP_MAGMA_HIDEOUT_1F,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HOENN,MAP_MAGMA_HIDEOUT_2F_1R,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HOENN,MAP_MAGMA_HIDEOUT_2F_2R,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HOENN,MAP_MAGMA_HIDEOUT_2F_3R,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HOENN,MAP_MAGMA_HIDEOUT_3F_1R,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HOENN,MAP_MAGMA_HIDEOUT_3F_2R,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HOENN,MAP_MAGMA_HIDEOUT_3F_3R,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HOENN,MAP_MAGMA_HIDEOUT_4F,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HOENN,MAP_ROUTE111,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HOENN,MAP_ROUTE114,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HOENN,MAP_SAFARI_ZONE_NORTH,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,HOENN,MAP_VICTORY_ROAD_B1F,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_CIANWOOD_CITY_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_CLIFF_EDGE_CAVE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_DARK_CAVE_NORTH_SIDE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_DARK_CAVE_NORTH_SIDE_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_DARK_CAVE_SOUTH_SIDE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_MT_MORTAR_1F_NORTH_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_MT_MORTAR_1F_NORTH_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_MT_MORTAR_1F_SOUTH_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_MT_MORTAR_1F_SOUTH_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_MT_MORTAR_2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_MT_MORTAR_2F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_MT_MORTAR_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_MT_MORTAR_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_MT_SILVER_1F_ITEM_ROOM_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_MT_SILVER_2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_MT_SILVER_OUTSIDE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_ROCKET_HIDEOUT_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_ROUTE45_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_ROUTE46_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_ROUTE46_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_SAFARI_ZONE_LOW_MID_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_UNION_CAVE_1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,JOHTO,MAP_UNION_CAVE_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_CELADON_CITY_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_CELADON_CITY_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_CERULEAN_CAVE_1F_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_CERULEAN_CAVE_1F_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_CERULEAN_CITY_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_CERULEAN_CITY_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_FUCHSIA_CITY_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_FUCHSIA_CITY_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_LAVENDER_TOWN_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_LAVENDER_TOWN_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_MT_MOON_CAVE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_MT_MOON_CAVE_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_PALLET_TOWN_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_PALLET_TOWN_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_PEWTER_CITY_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_PEWTER_CITY_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROCK_TUNNEL_1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROCK_TUNNEL_1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROCK_TUNNEL_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROCK_TUNNEL_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE10_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE10_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE11_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE11_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE12_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE12_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE13_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE13_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE1_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE1_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE2_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE2_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE3_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE3_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE4_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE4_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE5_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE5_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE6_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE6_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE7_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE7_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE8_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE8_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE9_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_ROUTE9_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_SAFFRON_CITY_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_SAFFRON_CITY_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_VERMILION_CITY_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_VERMILION_CITY_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_VICTORY_ROAD_KANTO_1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_VICTORY_ROAD_KANTO_1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_VICTORY_ROAD_KANTO_B2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_VICTORY_ROAD_KANTO_B2F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_VIRIDIAN_CITY_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_GEODUDE,KANTO,MAP_VIRIDIAN_CITY_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GIRAFARIG,HOENN,MAP_SAFARI_ZONE_SOUTH,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GIRAFARIG,HOENN,MAP_SAFARI_ZONE_SOUTHWEST,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GIRAFARIG,JOHTO,MAP_ROUTE43_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GIRAFARIG,JOHTO,MAP_ROUTE43_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GIRAFARIG,JOHTO,MAP_ROUTE48_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GIRAFARIG,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_BEACH_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GIRAFARIG,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_MOUNTAIN_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GLIGAR,HOENN,MAP_SAFARI_ZONE_SOUTHEAST,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GLIGAR,JOHTO,MAP_ROUTE42_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GLIGAR,JOHTO,MAP_ROUTE42_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GLIGAR,JOHTO,MAP_ROUTE45_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GLIGAR,JOHTO,MAP_SAFARI_ZONE_LOW_LEFT_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_GLIGAR,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GLIGAR,KANTO,MAP_VICTORY_ROAD_KANTO_B2F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,HNS_UNCLASSIFIED,MAP_AKALA_ISLE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HNS_UNCLASSIFIED,MAP_ULAULA_ISLE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_METEOR_FALLS_1F_1R,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_METEOR_FALLS_1F_2R,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_METEOR_FALLS_B1F_1R,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_METEOR_FALLS_B1F_2R,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_PETALBURG_CITY,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_ROUTE102,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_ROUTE102,water_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_ROUTE111,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_ROUTE111,water_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_ROUTE114,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_ROUTE114,water_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_ROUTE117,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_ROUTE117,water_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_ROUTE120,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_ROUTE120,water_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_SAFARI_ZONE_NORTHWEST,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_SAFARI_ZONE_SOUTHEAST,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_SAFARI_ZONE_SOUTHWEST,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,HOENN,MAP_VICTORY_ROAD_B2F,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_DARK_CAVE_NORTH_SIDE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_DARK_CAVE_NORTH_SIDE_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_DARK_CAVE_SOUTH_SIDE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_1F_NORTH_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_1F_NORTH_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_1F_NORTH_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_1F_NORTH_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_1F_SOUTH_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_1F_SOUTH_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_1F_SOUTH_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_1F_SOUTH_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_2F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_2F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_2F_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_2F_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_B1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_B1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_B1F_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_MORTAR_B1F_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_SILVER_1F_MOLTRES_ROOM_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_SILVER_1F_MOLTRES_ROOM_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_ROUTE42_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_ROUTE42_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_ROUTE42_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_ROUTE42_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_SAFARI_ZONE_LOW_MID_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_SAFARI_ZONE_TOP_MID_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_SLOWPOKE_WELL_B1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_SLOWPOKE_WELL_B2F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_TOHJO_FALLS_CAVERN_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_TOHJO_FALLS_CAVERN_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_TOHJO_FALLS_CAVERN_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_TOHJO_FALLS_CAVERN_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_UNION_CAVE_1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,JOHTO,MAP_UNION_CAVE_B1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,KANTO,MAP_CERULEAN_CAVE_1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,KANTO,MAP_CERULEAN_CAVE_1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,KANTO,MAP_FUCHSIA_CITY_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,KANTO,MAP_FUCHSIA_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_BEACH_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_BEACH_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_CAVE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_GOLDEEN,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_CAVE_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_GOLDEEN,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_MOUNTAIN_HNS,fishing_mons,TIME_DAY,table presence; access not verified
